season,season_year,rank,player,player_url,position,nationality,age,club,club_url,matches,goals,assists
2010/11,2010,116,Zoran Baldovaliev,https://www.transfermarkt.com/zoran-baldovaliev/profil/spieler/46108,Centre-Forward,North Macedonia; Bulgaria,27,Ironi Kiryat Shmona,https://www.transfermarkt.com/ironi-kiryat-shmona/startseite/verein/6028/saison_id/2010,11,1,
2010/11,2010,117,Avi Yehiel,https://www.transfermarkt.com/avi-yehiel/profil/spieler/44748,Right-Back,Israel,31,Hapoel Beer Sheva,https://www.transfermarkt.com/hapoel-beer-sheva/startseite/verein/2976/saison_id/2010,27,1,
2010/11,2010,118,Guy Tzarfati,https://www.transfermarkt.com/guy-tzarfati/profil/spieler/95714,Right Midfield,Israel,31,Hapoel Petah Tikva,https://www.transfermarkt.com/hapoel-petah-tikva/startseite/verein/262/saison_id/2010,27,1,
2010/11,2010,119,Yossi Shivhon,https://www.transfermarkt.com/yossi-shivhon/profil/spieler/43988,Central Midfield,Israel,29,Hapoel Tel Aviv,https://www.transfermarkt.com/hapoel-tel-aviv/startseite/verein/1017/saison_id/2010,22,1,
2010/11,2010,120,Adir Tubul,https://www.transfermarkt.com/adir-tubul/profil/spieler/112006,Left-Back,Israel,31,Hapoel Ashkelon,https://www.transfermarkt.com/hapoel-ashkelon/startseite/verein/19977/saison_id/2010,21,1,
2010/11,2010,121,Yuval Avidor,https://www.transfermarkt.com/yuval-avidor/profil/spieler/96142,Right Winger,Israel,24,Maccabi Tel Aviv,https://www.transfermarkt.com/maccabi-tel-aviv/startseite/verein/119/saison_id/2010,18,1,
2010/11,2010,122,Victor Merey,https://www.transfermarkt.com/victor-merey/profil/spieler/129723,Right Winger,Israel,21,Hapoel Tel Aviv,https://www.transfermarkt.com/hapoel-tel-aviv/startseite/verein/1017/saison_id/2010,18,1,
2010/11,2010,123,Dario Zahora,https://www.transfermarkt.com/dario-zahora/profil/spieler/24629,Centre-Forward,Croatia,28,Ihud Bnei Sakhnin,https://www.transfermarkt.com/ihud-bnei-sachnin/startseite/verein/4769/saison_id/2010,5,1,
2010/11,2010,124,Kfir Edri,https://www.transfermarkt.com/kfir-edri/profil/spieler/34651,Left-Back,Israel,34,Bnei Yehuda Tel Aviv,https://www.transfermarkt.com/bnei-yehuda-tel-aviv/startseite/verein/9095/saison_id/2010,30,1,
2010/11,2010,125,Kestutis Ivaskevicius,https://www.transfermarkt.com/kestutis-ivaskevicius/profil/spieler/42634,Attacking Midfield,Lithuania,26,Bnei Yehuda Tel Aviv,https://www.transfermarkt.com/bnei-yehuda-tel-aviv/startseite/verein/9095/saison_id/2010,29,1,
2010/11,2010,126,Paty Yeye Lenkebe,https://www.transfermarkt.com/paty-yeye-lenkebe/profil/spieler/80000,Centre-Back,DR Congo,29,Ihud Bnei Sakhnin,https://www.transfermarkt.com/ihud-bnei-sachnin/startseite/verein/4769/saison_id/2010,29,1,
2010/11,2010,127,Luhab Kayal,https://www.transfermarkt.com/luhab-kayal/profil/spieler/129954,Right-Back,Israel,22,Ihud Bnei Sakhnin,https://www.transfermarkt.com/ihud-bnei-sachnin/startseite/verein/4769/saison_id/2010,29,1,
2010/11,2010,128,Joe Bizera,https://www.transfermarkt.com/joe-bizera/profil/spieler/35715,Centre-Back,Uruguay,30,Maccabi Petah Tikva,https://www.transfermarkt.com/maccabi-petah-tikva/startseite/verein/3785/saison_id/2010,28,1,
2010/11,2010,129,Emmanuel Sarki,https://www.transfermarkt.com/emmanuel-sarki/profil/spieler/37862,Right Winger,Haiti; Nigeria,23,FC Ashdod,https://www.transfermarkt.com/fc-ashdod/startseite/verein/6105/saison_id/2010,27,1,
2010/11,2010,130,Ori Shitrit,https://www.transfermarkt.com/ori-shitrit/profil/spieler/58340,Left-Back,Israel,25,Ironi Kiryat Shmona,https://www.transfermarkt.com/ironi-kiryat-shmona/startseite/verein/6028/saison_id/2010,27,1,
2010/11,2010,131,Omer Vered,https://www.transfermarkt.com/omer-vered/profil/spieler/121865,Right-Back,Israel; Portugal,21,Hapoel Haifa,https://www.transfermarkt.com/hapoel-haifa/startseite/verein/810/saison_id/2010,27,1,
2010/11,2010,132,Ala'a Abu Saleh,https://www.transfermarkt.com/alaa-abu-saleh/profil/spieler/130097,Centre-Back,Palestine; Israel,23,Ihud Bnei Sakhnin,https://www.transfermarkt.com/ihud-bnei-sachnin/startseite/verein/4769/saison_id/2010,27,1,
2010/11,2010,133,Ofer Verta,https://www.transfermarkt.com/ofer-verta/profil/spieler/200603,Right-Back,Israel,20,FC Ashdod,https://www.transfermarkt.com/fc-ashdod/startseite/verein/6105/saison_id/2010,27,1,
2010/11,2010,134,Savo Pavicevic,https://www.transfermarkt.com/savo-pavicevic/profil/spieler/35932,Centre-Back,Montenegro; Serbia,30,Maccabi Tel Aviv,https://www.transfermarkt.com/maccabi-tel-aviv/startseite/verein/119/saison_id/2010,26,1,
2010/11,2010,135,Efe Ambrose,https://www.transfermarkt.com/efe-ambrose/profil/spieler/81831,Centre-Back,Nigeria,22,FC Ashdod,https://www.transfermarkt.com/fc-ashdod/startseite/verein/6105/saison_id/2010,26,1,
2010/11,2010,136,Jhon Culma,https://www.transfermarkt.com/jhon-culma/profil/spieler/96327,Defensive Midfield,Colombia,30,Maccabi Haifa,https://www.transfermarkt.com/maccabi-haifa/startseite/verein/1064/saison_id/2010,26,1,
2010/11,2010,137,Hamad Ganayem,https://www.transfermarkt.com/hamad-ganayem/profil/spieler/76564,Left Midfield,Israel,23,Ihud Bnei Sakhnin,https://www.transfermarkt.com/ihud-bnei-sachnin/startseite/verein/4769/saison_id/2010,25,1,
2010/11,2010,138,Oz Raly,https://www.transfermarkt.com/oz-raly/profil/spieler/112681,Right-Back,Israel,23,Bnei Yehuda Tel Aviv,https://www.transfermarkt.com/bnei-yehuda-tel-aviv/startseite/verein/9095/saison_id/2010,25,1,
2010/11,2010,139,Yakir Shina,https://www.transfermarkt.com/yakir-shina/profil/spieler/24221,Centre-Back,Israel,25,Hapoel Ramat Gan,https://www.transfermarkt.com/hapoel-ramat-gan/startseite/verein/2785/saison_id/2010,24,1,
2010/11,2010,140,Ravid Gazal,https://www.transfermarkt.com/ravid-gazal/profil/spieler/24469,Central Midfield,Israel,28,Hapoel Ashkelon,https://www.transfermarkt.com/hapoel-ashkelon/startseite/verein/19977/saison_id/2010,24,1,
2010/11,2010,141,Oshri Gita,https://www.transfermarkt.com/oshri-gita/profil/spieler/129875,Centre-Forward,Israel,25,for 2 clubs,,23,1,
2010/11,2010,142,Rafi Dahan,https://www.transfermarkt.com/rafi-dahan/profil/spieler/129936,Central Midfield,Israel,21,Hapoel Petah Tikva,https://www.transfermarkt.com/hapoel-petah-tikva/startseite/verein/262/saison_id/2010,23,1,
2010/11,2010,143,Elad Gabay,https://www.transfermarkt.com/elad-gabay/profil/spieler/169668,Right-Back,Israel,25,Ironi Kiryat Shmona,https://www.transfermarkt.com/ironi-kiryat-shmona/startseite/verein/6028/saison_id/2010,23,1,
2010/11,2010,144,Guillermo Israilevich,https://www.transfermarkt.com/guillermo-israilevich/profil/spieler/112718,Left Winger,Israel; Argentina,28,Maccabi Tel Aviv,https://www.transfermarkt.com/maccabi-tel-aviv/startseite/verein/119/saison_id/2010,22,1,
2010/11,2010,145,Yaniv Luzon,https://www.transfermarkt.com/yaniv-luzon/profil/spieler/79993,Left Winger,Israel,29,for 2 clubs,,21,1,
2010/11,2010,146,Shai Maimon,https://www.transfermarkt.com/shai-maimon/profil/spieler/112010,Centre-Back,Israel,25,Maccabi Haifa,https://www.transfermarkt.com/maccabi-haifa/startseite/verein/1064/saison_id/2010,21,1,
2010/11,2010,147,Idan Srur,https://www.transfermarkt.com/idan-srur/profil/spieler/61741,Left Midfield,Israel,24,for 2 clubs,,20,1,
2010/11,2010,148,Lior Jan,https://www.transfermarkt.com/lior-jan/profil/spieler/24224,Defensive Midfield,Israel,24,Hapoel Beer Sheva,https://www.transfermarkt.com/hapoel-beer-sheva/startseite/verein/2976/saison_id/2010,19,1,
2010/11,2010,149,Ibrahim Basit,https://www.transfermarkt.com/ibrahim-basit/profil/spieler/140586,Centre-Forward,Ghana,20,Hapoel Beer Sheva,https://www.transfermarkt.com/hapoel-beer-sheva/startseite/verein/2976/saison_id/2010,19,1,
2010/11,2010,150,Siraj Nassar,https://www.transfermarkt.com/siraj-nassar/profil/spieler/129887,Attacking Midfield,Israel,20,Hapoel Beer Sheva,https://www.transfermarkt.com/hapoel-beer-sheva/startseite/verein/2976/saison_id/2010,18,1,
2010/11,2010,151,Avi Strool,https://www.transfermarkt.com/avi-strool/profil/spieler/24222,Centre-Back,Israel; Romania,30,Maccabi Tel Aviv,https://www.transfermarkt.com/maccabi-tel-aviv/startseite/verein/119/saison_id/2010,17,1,
2010/11,2010,152,Amir Lavi,https://www.transfermarkt.com/amir-lavi/profil/spieler/112002,Attacking Midfield,Israel,21,FC Ashdod,https://www.transfermarkt.com/fc-ashdod/startseite/verein/6105/saison_id/2010,17,1,
2010/11,2010,153,Hassan Abu Zaid,https://www.transfermarkt.com/hassan-abu-zaid/profil/spieler/118551,Defensive Midfield,Israel; Palestine,20,Bnei Yehuda Tel Aviv,https://www.transfermarkt.com/bnei-yehuda-tel-aviv/startseite/verein/9095/saison_id/2010,17,1,
2010/11,2010,154,Geva Barkai,https://www.transfermarkt.com/geva-barkai/profil/spieler/129855,Centre-Back,Israel,32,Hapoel Acre,https://www.transfermarkt.com/hapoel-akko/startseite/verein/6025/saison_id/2010,17,1,
2010/11,2010,155,Taleb Tawatha,https://www.transfermarkt.com/taleb-tawatha/profil/spieler/60761,Left-Back,Israel,18,Maccabi Haifa,https://www.transfermarkt.com/maccabi-haifa/startseite/verein/1064/saison_id/2010,16,1,
2010/11,2010,156,Asi Mashiah,https://www.transfermarkt.com/asi-mashiah/profil/spieler/129815,Defensive Midfield,Israel,29,Maccabi Petah Tikva,https://www.transfermarkt.com/maccabi-petah-tikva/startseite/verein/3785/saison_id/2010,16,1,
2010/11,2010,157,Moshe Biton,https://www.transfermarkt.com/moshe-biton/profil/spieler/24208,Centre-Forward,Israel,28,Bnei Yehuda Tel Aviv,https://www.transfermarkt.com/bnei-yehuda-tel-aviv/startseite/verein/9095/saison_id/2010,14,1,
2010/11,2010,158,Dani Bonder,https://www.transfermarkt.com/dani-bonder/profil/spieler/44867,Right-Back,Israel; Russia,24,Hapoel Tel Aviv,https://www.transfermarkt.com/hapoel-tel-aviv/startseite/verein/1017/saison_id/2010,14,1,
2010/11,2010,159,Bernardo Vasconcelos,https://www.transfermarkt.com/bernardo-vasconcelos/profil/spieler/22748,Centre-Forward,Portugal,31,Hapoel Beer Sheva,https://www.transfermarkt.com/hapoel-beer-sheva/startseite/verein/2976/saison_id/2010,13,1,
2010/11,2010,160,Shlomi Levi,https://www.transfermarkt.com/shlomi-levi/profil/spieler/140565,Right Winger,Israel,19,Bnei Yehuda Tel Aviv,https://www.transfermarkt.com/bnei-yehuda-tel-aviv/startseite/verein/9095/saison_id/2010,13,1,
2010/11,2010,161,Nikola Grubjesic,https://www.transfermarkt.com/nikola-grubjesic/profil/spieler/19155,Centre-Forward,Serbia,26,Hapoel Haifa,https://www.transfermarkt.com/hapoel-haifa/startseite/verein/810/saison_id/2010,12,1,
2010/11,2010,162,Zion Zemah,https://www.transfermarkt.com/zion-zemah/profil/spieler/121866,Attacking Midfield,Israel,21,for 2 clubs,,12,1,
2010/11,2010,163,Hanan Fadida,https://www.transfermarkt.com/hanan-fadida/profil/spieler/120117,Left Winger,Israel,29,Hapoel Ashkelon,https://www.transfermarkt.com/hapoel-ashkelon/startseite/verein/19977/saison_id/2010,11,1,
2010/11,2010,164,Moshe Ben Lulu,https://www.transfermarkt.com/moshe-ben-lulu/profil/spieler/163846,Centre-Forward,Israel,23,Beitar Jerusalem,https://www.transfermarkt.com/beitar-jerusalem/startseite/verein/3793/saison_id/2010,11,1,
2010/11,2010,165,Fabian Stoller,https://www.transfermarkt.com/fabian-stoller/profil/spieler/32476,Defensive Midfield,Switzerland,23,Hapoel Petah Tikva,https://www.transfermarkt.com/hapoel-petah-tikva/startseite/verein/262/saison_id/2010,10,1,
2010/11,2010,166,Avi Knafo,https://www.transfermarkt.com/avi-knafo/profil/spieler/129841,Right Winger,Israel,28,Hapoel Acre,https://www.transfermarkt.com/hapoel-akko/startseite/verein/6025/saison_id/2010,9,1,
2010/11,2010,167,George Amsis,https://www.transfermarkt.com/george-amsis/profil/spieler/129804,Right Winger,Israel,20,Bnei Yehuda Tel Aviv,https://www.transfermarkt.com/bnei-yehuda-tel-aviv/startseite/verein/9095/saison_id/2010,8,1,
2010/11,2010,168,Nisso Kapiloto,https://www.transfermarkt.com/nisso-kapiloto/profil/spieler/112724,Centre-Back,Israel; Hungary,21,for 2 clubs,,6,1,
2010/11,2010,169,Louis Rene Zome,https://www.transfermarkt.com/louis-rene-zome/profil/spieler/180923,Centre-Forward,Cameroon; Israel,23,Hapoel Acre,https://www.transfermarkt.com/hapoel-akko/startseite/verein/6025/saison_id/2010,6,1,
2010/11,2010,170,Alon Buzorgi,https://www.transfermarkt.com/alon-buzorgi/profil/spieler/166692,Centre-Forward,Israel,21,Hapoel Haifa,https://www.transfermarkt.com/hapoel-haifa/startseite/verein/810/saison_id/2010,5,1,
2010/11,2010,171,Dor Micha,https://www.transfermarkt.com/dor-micha/profil/spieler/178195,Attacking Midfield,Israel; Portugal,19,Maccabi Tel Aviv,https://www.transfermarkt.com/maccabi-tel-aviv/startseite/verein/119/saison_id/2010,5,1,
